t,y_euler,y_exact,error
3.0500000000000003,-0.429186379387236,-0.4284923789577418,-0.0006940004294941904
3.1,-0.4575174766448272,-0.4562526427232156,-0.001264833921611641
3.1500000000000004,-0.4845983603262498,-0.4827598894857254,-0.0018384708405244088
3.2,-0.5103666752335044,-0.5079533576219836,-0.00241331761152086
3.25,-0.5347630802615668,-0.5317753013894664,-0.002987778872100444
3.3000000000000003,-0.5577314100525158,-0.5541711483254368,-0.003560261727079017
3.35,-0.5792188280453333,-0.5750896480772445,-0.004129179968088814
3.4000000000000004,-0.5991759705721633,-0.5944830123229833,-0.004692958249180035
3.45,-0.6175570816725282,-0.612307045462333,-0.0052500362101951525
3.5,-0.634320138318617,-0.6285212657790488,-0.005798872539568234
3.5500000000000003,-0.6494269657672259,-0.6430890167989983,-0.006337948968227591
3.6,-0.6628433427771784,-0.6559775685908534,-0.006865774186324947
3.6500000000000004,-0.6745390964550269,-0.6671582087804411,-0.007380887674585779
3.7,-0.6844881865164724,-0.676606323074281,-0.007881863442191328
3.75,-0.6926687787761692,-0.6843014651129476,-0.00836731366322152
3.8000000000000003,-0.6990633077043388,-0.690227415500485,-0.008835892203853724
3.85,-0.7036585279148426,-0.6943722298821491,-0.00928629803269354
3.9000000000000004,-0.7064455544759759,-0.6967282759691548,-0.009717278506821136
3.95,-0.7074198919621841,-0.6972922594358163,-0.010127632526367836
4,-0.7065814521921003,-0.696065238641403,-0.010516213550697318
4.05,-0.7039345606256759,-0.693052628156138,-0.010881932469537947
4.1000000000000005,-0.6994879514206709,-0.688264191097959,-0.011223760322711884
4.15,-0.6932547511763008,-0.6817140203138732,-0.011540730862427573
4.2,-0.6852524514193434,-0.6734205084669049,-0.011831942952438501
4.25,-0.6755028699154112,-0.6634063071166885,-0.012096562798722732
4.3,-0.6640321009153303,-0.6516982749086146,-0.01233382600671562
4.3500000000000005,-0.6508704544735625,-0.6383274150130503,-0.012543039460512162
4.4,-0.6360523850022909,-0.6233288019824335,-0.012723583019857432
4.45,-0.6196164092510973,-0.6067414982199348,-0.01287491103116245
4.5,-0.6016050139280237,-0.5886084602788172,-0.012996553649206488
4.55,-0.5820645532031615,-0.5689764352365352,-0.013088117966626345
4.6000000000000005,-0.5610451363606878,-0.5478958474119425,-0.01314928894874523
4.65,-0.5386005058894061,-0.5254206757176638,-0.01317983017174229
4.7,-0.5147879063252854,-0.5016083219626477,-0.013179584362637664
4.75,-0.48966794418216564,-0.47651947044214044,-0.013148473740025202
4.800000000000001,-0.4633044393286585,-0.45021793917368663,-0.01308650015497187
4.8500000000000005,-0.4357642681902532,-0.4227705231582896,-0.0129937450319636
4.9,-0.40711719917569517,-0.39424683006541617,-0.012870369110279
4.95,-0.37743572074578163,-0.36471910875915875,-0.012716611986622883
5,-0.34679486256076997,-0.33426207110041334,-0.01253279146035663
